日期,SKU,销量,当前库存,成本价,零售价
2021-05-10,SKU12,186,2245,54.05306694580407,199.126735804105
2021-05-11,SKU12,214,2301,35.61639019323336,142.017838862414
2021-05-12,SKU12,212,2100,52.80886449666697,116.48602488271737
2021-05-13,SKU12,244,2548,21.50786537490342,88.19065525507214
2021-05-14,SKU12,187,1311,42.96377387009195,109.51640260324999
2021-05-15,SKU12,243,1704,85.48325587886904,47.49265832346313
2021-05-16,SKU12,217,2773,95.96591866901817,70.38332163462003
2021-05-17,SKU12,237,1322,84.31808886837327,159.3521449737939
2021-05-18,SKU12,228,1463,90.02242393690456,80.60409843866532
2021-05-19,SKU12,190,1097,85.21401160471436,194.95131016266524
2021-05-20,SKU12,220,1927,15.309023453447871,85.59867927805331
2021-05-21,SKU12,191,1294,99.97722182496022,159.62355819421148
2021-05-22,SKU12,204,3064,96.66211776009824,83.81648883912382
2021-05-23,SKU12,206,2468,24.884211566062525,131.72286518274188
2021-05-24,SKU12,207,2137,20.21216959738575,138.59424697704597
2021-05-25,SKU12,194,1102,52.94298475903245,48.17511983391136
2021-05-26,SKU12,210,2593,29.793770263509806,146.653355462073
2021-05-27,SKU12,211,2541,84.85426002750557,158.24606757067994
2021-05-28,SKU12,229,2927,17.572078171126737,137.1201917769502
2021-05-29,SKU12,226,1923,22.233230229168036,175.8710243531661
2021-05-30,SKU12,234,3245,59.94604994353979,117.14977817857489
2021-05-31,SKU12,217,2780,33.98277558145342,94.42208669701427
2021-06-01,SKU12,228,2442,29.887795767759805,87.0292548006166
2021-06-02,SKU12,241,2767,64.21423457866254,195.3676180046789
2021-06-03,SKU12,205,1773,46.3466635040499,37.6696209403058
2021-06-04,SKU12,210,1156,21.604508726994972,169.5731506758553
2021-06-05,SKU12,236,1836,41.414719148644764,33.942639448005934
2021-06-06,SKU12,216,2963,75.8721925856159,141.63435185184562
2021-06-07,SKU12,219,2702,39.59660640910808,113.30108993314555
2021-06-08,SKU12,208,1455,26.005622185543203,183.6047790995397
2021-06-09,SKU12,222,1134,46.25429024726774,130.58449234467508
2021-06-10,SKU12,222,2511,55.564168832342716,105.68014941588338
2021-06-11,SKU12,214,2987,89.81559814687814,180.08799755368912
2021-06-12,SKU12,202,2935,85.64360948616621,33.13574713984913
2021-06-13,SKU12,231,3402,15.294363608420333,142.15665312694006
2021-06-14,SKU12,208,1590,84.41359337380668,38.0171876984578
2021-06-15,SKU12,538,6526,76.52571877502311,52.988652274124256
2021-06-16,SKU12,531,5078,93.3683299339579,38.303342043592814
2021-06-17,SKU12,527,5037,97.04888659322809,52.69239461992312
2021-06-18,SKU12,494,7285,53.11872784294696,83.19103943904778
2021-06-19,SKU12,526,7873,90.27137545410592,29.72090821001624
2021-06-20,SKU12,507,6383,66.30398077104161,194.32359206532735
2021-06-21,SKU12,200,2621,13.79851425811863,194.04788363850452
2021-06-22,SKU12,194,1837,80.64864493171352,53.55695121311922
2021-06-23,SKU12,230,1699,96.69376223663366,140.55540367691987
2021-06-24,SKU12,193,1900,20.693258643163414,31.87473340417926
2021-06-25,SKU12,211,1819,83.90949508471431,139.95433870528223
2021-06-26,SKU12,199,1830,72.20785655047516,102.64866409307487
2021-06-27,SKU12,222,3149,65.51851780958219,55.432308353920085
2021-06-28,SKU12,183,1206,16.097684024291475,80.69969704108864
2021-06-29,SKU12,216,1349,86.21010170437708,183.94892559051033
2021-06-30,SKU12,198,2591,69.45876484818473,97.25445536192264
2021-07-01,SKU12,224,2006,17.418898660979497,199.2508348355717
2021-07-02,SKU12,222,1545,73.16312596622546,105.70867522299466
2021-07-03,SKU12,187,2456,85.5035360085422,113.31907028700108
2021-07-04,SKU12,205,1249,19.94223837670228,74.35438246019528
2021-07-05,SKU12,225,3145,75.02820395262015,135.55660820129478
2021-07-06,SKU12,195,1066,79.1313451529057,85.48825334940665
2021-07-07,SKU12,203,1942,14.187713305121981,158.77840715387117
2021-07-08,SKU12,206,2902,57.14293249282319,51.195812814927976
2021-07-09,SKU12,209,2148,65.30970139565571,43.81223635993753
2021-07-10,SKU12,168,1246,68.25308750436619,159.3253737552744
2021-07-11,SKU12,211,1369,68.87930565550053,161.9404529533028
2021-07-12,SKU12,178,2078,91.74609836069993,131.39700418123596
2021-07-13,SKU12,219,2244,16.765409544983513,167.77444616773136
2021-07-14,SKU12,216,2592,60.492393456841924,129.2600532982794
2021-07-15,SKU12,167,924,89.26112915525356,88.74301645345174
2021-07-16,SKU12,210,2394,99.9984686259267,58.28165082493753
2021-07-17,SKU12,223,1649,33.19652527070171,199.46019189668806
2021-07-18,SKU12,196,1944,62.392776869903486,57.55026838942062
2021-07-19,SKU12,198,2769,55.4249203489024,165.5839905435503
2021-07-20,SKU12,195,2366,51.6307815742186,180.83707395871136
2021-07-21,SKU12,201,1504,22.835358241437188,59.64321386408006
2021-07-22,SKU12,190,2388,91.95333340284841,34.36783658831909
2021-07-23,SKU12,208,1784,12.053695422701676,149.4746266600371
2021-07-24,SKU12,199,2891,32.69613915712195,68.9460067352482
2021-07-25,SKU12,204,2366,98.37793917732016,170.2114710972818
2021-07-26,SKU12,199,2856,27.1479140694286,29.731840169610845
2021-07-27,SKU12,176,1686,42.71465924838454,184.91128222856386
2021-07-28,SKU12,214,3128,71.37763379010207,60.46712837930642
2021-07-29,SKU12,199,2299,39.01273447479514,170.1585536471626
2021-07-30,SKU12,216,2427,27.539055048743247,50.37832636753661
2021-07-31,SKU12,194,2332,86.29570858619114,84.14234755648707
2021-08-01,SKU12,202,2025,74.45006024768722,148.25710075440497
2021-08-02,SKU12,213,3164,56.89434791994809,66.73830978993067
2021-08-03,SKU12,204,1914,12.12260353476115,57.23026325289232
2021-08-04,SKU12,223,2462,84.79096212106636,83.26642191075382
2021-08-05,SKU12,200,1189,20.223786697429556,35.47923545401679
2021-08-06,SKU12,181,1929,93.82159674782349,169.09822270729353
2021-08-07,SKU12,211,1318,96.15502706787528,79.75697254753877
2021-08-08,SKU12,214,1443,24.009306082333218,105.25849647634638
2021-08-09,SKU12,211,2912,80.40121852735459,122.88193950977171
2021-08-10,SKU12,172,1211,53.792361003492516,135.77051249831774
2021-08-11,SKU12,212,1848,53.003252835296124,125.22837274712711
2021-08-12,SKU12,209,2702,69.02071858547077,166.57047858595826
2021-08-13,SKU12,185,2020,60.00710371338031,122.42896428075575
2021-08-14,SKU12,206,2849,54.94990939957944,30.666606596078957
2021-08-15,SKU12,184,1468,71.56596125843511,118.68935191192475
2021-08-16,SKU12,193,2530,74.87538603890837,103.82559264090446
2021-08-17,SKU12,220,1840,69.10763541263357,121.12258208291365
2021-08-18,SKU12,190,2434,65.75943648235392,169.57939639845134
2021-08-19,SKU12,217,2509,38.379935747382895,196.55485206825318
2021-08-20,SKU12,213,2967,60.131804288244,42.698232103141486
2021-08-21,SKU12,182,2397,47.82551905458542,142.88541148486343
2021-08-22,SKU12,169,2447,95.97101164152085,135.5592652189802
2021-08-23,SKU12,165,1750,85.68088964926123,23.706649271621384
2021-08-24,SKU12,176,1227,67.04529852638544,186.75312001337707
2021-08-25,SKU12,190,2160,73.79598002084398,40.49143633593241
2021-08-26,SKU12,183,1089,61.01502039424913,45.065979260796894
2021-08-27,SKU12,196,2335,23.450268350825276,47.58715977603346
2021-08-28,SKU12,182,1860,82.18787875595538,30.800728026372138
2021-08-29,SKU12,193,1855,77.89668433001712,112.11401377471574
2021-08-30,SKU12,177,1359,89.91813652925579,97.15852518516729
2021-08-31,SKU12,181,1649,62.737781871760916,40.37395548199572
2021-09-01,SKU12,195,2898,29.27104946131692,118.18081323147729
2021-09-02,SKU12,200,1863,58.185622528544954,36.98059827502341
2021-09-03,SKU12,194,2834,10.301926814310502,194.12088921682422
2021-09-04,SKU12,181,1679,45.0461832611768,145.8413106883708
2021-09-05,SKU12,204,1664,52.36969921067746,188.8352034562666
2021-09-06,SKU12,180,1221,56.206637604423484,41.15363789356665
2021-09-07,SKU12,199,2382,58.149912179458674,98.15278182308282
2021-09-08,SKU12,191,2819,61.72186481865526,25.713272474342805
2021-09-09,SKU12,206,1158,82.87843018169544,62.55648357657935
2021-09-10,SKU12,169,1836,15.876779173334999,40.705118577694556
2021-09-11,SKU12,183,1609,52.13805176474278,199.61060100677264
2021-09-12,SKU12,197,1272,41.06620303428211,73.52559189987528
2021-09-13,SKU12,171,861,72.39839106265524,191.8448025959306
2021-09-14,SKU12,200,2692,79.13731388157065,49.592436565168676
2021-09-15,SKU12,156,2298,15.749836920562066,160.6210647061397
2021-09-16,SKU12,169,1474,84.65035476447292,156.16769908567542
2021-09-17,SKU12,173,1141,54.97082123646189,34.42721931148095
2021-09-18,SKU12,168,1533,40.39970025160657,27.192088347434463
2021-09-19,SKU12,194,1594,96.18879143709425,195.64903193486762
2021-09-20,SKU12,185,1552,20.989567742030367,61.7955520588003
2021-09-21,SKU12,166,1633,10.336616972898904,164.2522990407871
2021-09-22,SKU12,210,1486,34.32585144538217,36.63418031810399
2021-09-23,SKU12,180,2517,41.64586151389095,22.85723275390412
2021-09-24,SKU12,213,1957,36.90627496946974,72.32055229669868
2021-09-25,SKU12,170,1461,94.15710829540724,124.36409945559967
2021-09-26,SKU12,188,1527,28.991017314825555,189.33983892134412
2021-09-27,SKU12,192,1789,95.73899702899723,54.95088923962366
2021-09-28,SKU12,167,1947,63.76528030258684,188.0189122295992
2021-09-29,SKU12,160,2313,14.455777427572638,37.18387193738626
2021-09-30,SKU12,161,1878,27.48543411678403,83.14129309900048
2021-10-01,SKU12,171,2169,27.310394239599468,54.45349243553188
2021-10-02,SKU12,154,1445,74.84416758008952,194.0255750372035
2021-10-03,SKU12,151,2083,15.590646710870697,137.56732699893257
2021-10-04,SKU12,169,1669,38.85632215692253,46.46122646460256
2021-10-05,SKU12,152,1860,10.374170605921641,125.05234982105878
2021-10-06,SKU12,189,1897,49.22397171345662,51.721294782907776
2021-10-07,SKU12,175,2364,99.57749740219765,104.2130944481539
2021-10-08,SKU12,135,963,36.08113950430736,155.80060653433293
2021-10-09,SKU12,176,1411,60.043451873006084,131.72589956041082
2021-10-10,SKU12,165,1460,89.59511184910643,143.85776147168093
2021-10-11,SKU12,183,1232,64.35361229222096,117.53459073657092
2021-10-12,SKU12,184,1801,75.34540279193243,75.66353477570158
2021-10-13,SKU12,156,2310,99.82383697677366,113.67098709069305
2021-10-14,SKU12,150,948,64.21572944816913,176.80458728072074
2021-10-15,SKU12,150,1397,95.66263911336331,110.77338550269512
2021-10-16,SKU12,180,1926,13.249534793269302,100.74528667325136
2021-10-17,SKU12,151,1899,18.053828760088894,183.97172146589267
2021-10-18,SKU12,183,2359,85.10437851088622,128.85633106230927
2021-10-19,SKU12,132,891,12.940431595745698,174.24436773013954
2021-10-20,SKU12,142,1018,40.82777779588594,88.71811727050745
2021-10-21,SKU12,166,2377,28.880781731879516,157.35800395456428
2021-10-22,SKU12,162,1724,78.61376512750634,101.78321778350272
2021-10-23,SKU12,170,949,71.4646678826837,69.18975670004613
2021-10-24,SKU12,154,1420,87.35202843231987,81.3315049496855
2021-10-25,SKU12,185,1060,66.13999906526028,96.58401097583673
2021-10-26,SKU12,170,1350,19.36772393504841,109.70164498465256
2021-10-27,SKU12,168,1418,19.425140957293802,106.43982458682756
2021-10-28,SKU12,117,910,72.0079577756984,57.25181116744037
2021-10-29,SKU12,164,1153,66.40551127699476,122.70114793504335
2021-10-30,SKU12,162,2065,80.27447621262506,87.12970643931251
2021-10-31,SKU12,146,791,65.65827557576502,100.59067156141299
2021-11-01,SKU12,388,4595,19.62997286006515,67.17139613692291
2021-11-02,SKU12,408,2580,42.93051340446205,107.24955344026147
2021-11-03,SKU12,363,3881,84.83500733569804,73.11045057228918
2021-11-04,SKU12,377,1946,49.20370091450559,97.53901514832232
2021-11-05,SKU12,389,2416,26.95589223172139,175.7689910576499
2021-11-06,SKU12,391,2607,54.042645166799055,77.69863570460282
2021-11-07,SKU12,390,4413,85.3091104973034,128.12192837592193
2021-11-08,SKU12,396,5447,53.219391591545126,32.81290242304317
2021-11-09,SKU12,379,5147,62.15724220579075,189.1159497482142
2021-11-10,SKU12,387,3898,34.24465194272697,194.39349811082747
2021-11-11,SKU12,381,2672,28.781377384299596,73.48559374643104
2021-11-12,SKU12,150,807,75.57862557333524,194.10086495893424
2021-11-13,SKU12,149,819,39.86960882527678,190.07871253937847
2021-11-14,SKU12,150,1497,37.344351238278776,175.2886760247532
2021-11-15,SKU12,128,1023,92.43657122167575,132.51144324413045
2021-11-16,SKU12,147,2068,42.38515070714983,176.22823134083316
2021-11-17,SKU12,156,1196,89.92028660954102,58.1196352380584
2021-11-18,SKU12,127,862,88.29817130096593,140.8313327455779
2021-11-19,SKU12,158,1582,77.4979783057852,151.42084333724236
2021-11-20,SKU12,148,1208,25.770061169743038,46.90878305259329
2021-11-21,SKU12,149,1306,39.73195187243316,152.94880938194908
2021-11-22,SKU12,140,907,58.76651912206557,195.2442474264851
2021-11-23,SKU12,146,1576,16.06613985553876,45.89925005082691
2021-11-24,SKU12,155,1122,42.63685606817071,47.84293410563349
2021-11-25,SKU12,136,942,62.75464964060271,79.72619651889204
2021-11-26,SKU12,141,1085,90.7931461654682,81.5591609459411
2021-11-27,SKU12,168,2342,81.47318490062189,42.66485889726179
2021-11-28,SKU12,169,1043,91.5099138560383,67.74276100709054
2021-11-29,SKU12,127,1262,87.08063532954868,72.74749204476328
2021-11-30,SKU12,137,1716,79.14908099997596,156.18309078078488
2021-12-01,SKU12,154,2008,29.448103080537525,108.34811197865912
2021-12-02,SKU12,143,2098,47.80216690456545,116.32851186708915
2021-12-03,SKU12,138,902,32.993476384589,112.43847090243099
2021-12-04,SKU12,157,2140,47.34924139798821,67.10242720334531
2021-12-05,SKU12,116,1089,24.282105607238435,124.53961246982989
2021-12-06,SKU12,142,2088,72.41426507298095,138.70589427152476
2021-12-07,SKU12,131,1090,93.88794045767584,135.22552853326766
2021-12-08,SKU12,116,939,97.28324736429754,51.59085165995991
2021-12-09,SKU12,123,1602,10.164312877609456,158.989507803913
2021-12-10,SKU12,123,1077,39.6169641534598,105.4178135591876
2021-12-11,SKU12,145,1712,24.839129113411683,31.822174297243286
2021-12-12,SKU12,119,941,75.77827661693448,165.63390215579153
2021-12-13,SKU12,129,1549,26.146754625383572,90.1557639390654
2021-12-14,SKU12,138,1913,63.648883751766974,198.7556038731141
2021-12-15,SKU12,120,1094,78.66096127099168,135.73933659186008
2021-12-16,SKU12,126,1437,29.19378986224117,182.62084011380003
2021-12-17,SKU12,126,1014,99.95238544253873,24.536479493613694
2021-12-18,SKU12,141,1267,62.024640060732246,71.2341773034812
2021-12-19,SKU12,138,1162,92.36014661538744,33.53026793336814
2021-12-20,SKU12,126,1216,40.45992781522916,53.07537383478322
2021-12-21,SKU12,144,1206,18.639833711302266,65.32655522339303
2021-12-22,SKU12,131,1686,33.88389214019567,188.40385696163392
2021-12-23,SKU12,142,1541,42.62244977855989,28.402295681796694
2021-12-24,SKU12,129,1817,41.977450735210226,131.52177465452593
2021-12-25,SKU12,112,1296,55.82877868360967,111.57233655384778
2021-12-26,SKU12,140,1909,81.47927936625281,128.07016320058506
2021-12-27,SKU12,134,1448,18.246611361589018,132.66587378023638
2021-12-28,SKU12,146,892,28.171672358812604,125.69731953600512
2021-12-29,SKU12,138,1084,94.63935989894935,46.112538505459646
2021-12-30,SKU12,139,1889,67.90395993213414,33.17618246467755
2021-12-31,SKU12,146,1246,66.70730783393041,197.5948482035486
2022-01-01,SKU12,154,976,13.501180999241129,168.54116970334888
2022-01-02,SKU12,156,981,90.85454894361952,148.9015626955083
2022-01-03,SKU12,126,811,71.40474808125575,190.98714512481507
2022-01-04,SKU12,149,1631,12.417185983566904,71.59066121480339
2022-01-05,SKU12,128,1284,68.95794099527954,182.2211330199995
2022-01-06,SKU12,133,675,17.11054250546355,176.51392695765705
2022-01-07,SKU12,146,1525,87.30475720229839,107.29065695292867
2022-01-08,SKU12,136,1703,38.41252946256854,117.52737119067024
2022-01-09,SKU12,143,1022,50.06135807040856,194.58454171650072
2022-01-10,SKU12,112,1412,91.71887528209183,113.74866709831248
2022-01-11,SKU12,143,953,80.40419340552121,85.55263154024563
2022-01-12,SKU12,129,1411,76.29671982382594,87.3518124989297
2022-01-13,SKU12,103,1201,16.561871649046097,144.59751006123986
2022-01-14,SKU12,95,785,93.28663356604835,188.22120676165264
2022-01-15,SKU12,138,955,81.70643197313055,114.02656936989365
2022-01-16,SKU12,134,1596,41.75934229618288,185.9451894050414
2022-01-17,SKU12,143,1061,92.79820623117773,174.8434303004473
2022-01-18,SKU12,134,1934,19.028910579006826,94.33336941007293
2022-01-19,SKU12,123,957,75.79042895978408,117.20067470299804
2022-01-20,SKU12,133,1417,72.939568738882,173.26996602536505
2022-01-21,SKU12,148,2132,53.58164156291139,142.25364104699423
2022-01-22,SKU12,135,1268,90.40264656971505,77.76473076622833
2022-01-23,SKU12,130,1053,43.74522945162545,62.789719143089
2022-01-24,SKU12,123,830,16.307859978622535,28.27962322020918
2022-01-25,SKU12,91,799,29.067967342087893,73.29543886078726
2022-01-26,SKU12,134,788,89.53044263294977,164.15689316485185
2022-01-27,SKU12,165,967,10.209902705911801,128.46265196460388
2022-01-28,SKU12,140,1021,43.611001596559326,109.08056270696187
2022-01-29,SKU12,156,2346,42.229945019033686,89.00171641371058
2022-01-30,SKU12,129,1924,76.70021746727673,34.574978807541655
2022-01-31,SKU12,110,1060,68.95958899689981,66.06237787249837
2022-02-01,SKU12,138,1624,61.04385275750867,36.86847514811283
2022-02-02,SKU12,150,1075,60.5402819551191,57.87343108094889
2022-02-03,SKU12,131,940,33.96787380000032,193.09377597723486
2022-02-04,SKU12,138,893,34.49730010499385,88.45778471337684
2022-02-05,SKU12,147,1824,93.18337596392001,125.4717737095297
2022-02-06,SKU12,158,2012,42.29150578404667,103.34791056488453
2022-02-07,SKU12,141,1581,29.778888645741016,78.13871601564452
2022-02-08,SKU12,122,788,64.69632299761341,20.949691834758262
2022-02-09,SKU12,105,1463,74.73866904872426,40.1613120571638
2022-02-10,SKU12,133,1258,43.28369667015603,78.00274615005316
2022-02-11,SKU12,141,1578,25.205195345613816,145.8895967351996
2022-02-12,SKU12,122,1625,43.76445792554337,41.27060883749382
2022-02-13,SKU12,159,1833,21.815038747122884,138.9972718640637
2022-02-14,SKU12,123,1226,37.87160419115341,117.07133789800454
2022-02-15,SKU12,155,2221,80.65975380995287,128.33079327309133
2022-02-16,SKU12,158,1012,64.97140107475533,169.16180395273008
2022-02-17,SKU12,128,837,67.259922801092,82.03378070484848
2022-02-18,SKU12,155,1840,36.16474239932869,97.48720750606631
2022-02-19,SKU12,117,1222,42.58822609301963,98.42618282540211
2022-02-20,SKU12,129,1633,73.54226750423194,120.37137469219667
2022-02-21,SKU12,130,755,85.93600524636703,22.673322913297287
2022-02-22,SKU12,115,824,10.409090965663294,133.98890335855174
2022-02-23,SKU12,136,1454,75.94311199921522,70.41073305526541
2022-02-24,SKU12,97,1383,35.649100208648996,154.8136415373018
2022-02-25,SKU12,131,1141,96.1994945010366,118.6658801359189
2022-02-26,SKU12,112,593,89.32349310428549,165.29504136560425
2022-02-27,SKU12,87,1055,72.1740456929578,120.16514658106182
2022-02-28,SKU12,119,1384,68.54200162881034,160.15498003114587
2022-03-01,SKU12,135,1725,84.50793440252744,160.14319148107606
2022-03-02,SKU12,132,1588,35.21439123761023,150.48907654877894
2022-03-03,SKU12,122,1475,14.847448023553167,78.88618994918326
2022-03-04,SKU12,107,926,51.516854441652406,189.65441804005297
2022-03-05,SKU12,143,886,98.25869273514783,110.80253379822844
2022-03-06,SKU12,92,772,55.77857729576491,164.3957004764451
2022-03-07,SKU12,108,1313,92.50505116527562,79.55516979808942
2022-03-08,SKU12,143,1139,86.608771841918,162.0851110267121
2022-03-09,SKU12,130,1534,63.60566942687137,161.70615821963565
2022-03-10,SKU12,129,739,33.792540937047335,135.42620704207093
2022-03-11,SKU12,119,710,56.53791651911781,158.75397673303576
2022-03-12,SKU12,130,1085,23.13519716243349,102.01204090988091
2022-03-13,SKU12,123,949,57.38392411162446,144.28717267722584
2022-03-14,SKU12,132,967,73.65662679571352,150.8327402955088
2022-03-15,SKU12,126,971,92.04023172862563,157.40977704338758
2022-03-16,SKU12,136,1721,56.29869744463947,133.57119969038752
2022-03-17,SKU12,140,1086,61.11477160222688,95.51307445293905
2022-03-18,SKU12,98,1230,47.91953448386532,78.30670076982912
2022-03-19,SKU12,136,1741,42.02768396334178,76.28096289119684
2022-03-20,SKU12,135,1320,48.76886927380084,21.826540766782546
2022-03-21,SKU12,129,1234,43.19869991063023,40.32567095595947
2022-03-22,SKU12,125,1793,34.03746959605935,56.31311671966288
2022-03-23,SKU12,115,981,61.239816120871296,53.41316597723097
2022-03-24,SKU12,128,1918,49.488052770158404,184.5534202089925
2022-03-25,SKU12,116,1630,53.799442517539916,87.11338384634843
2022-03-26,SKU12,132,814,52.13508962145343,123.6327417368244
2022-03-27,SKU12,124,1104,45.83323108481378,183.87116770697173
2022-03-28,SKU12,114,768,77.42682893042314,120.46270436350514
2022-03-29,SKU12,140,2079,65.29171925010769,152.94042752592867
2022-03-30,SKU12,139,1021,64.1546014751234,64.21462572552619
2022-03-31,SKU12,123,1379,85.91798871975836,131.0554475804233
2022-04-01,SKU12,116,1363,72.8396363264881,139.26411110184262
2022-04-02,SKU12,140,1942,31.700639687901884,113.37385920435797
2022-04-03,SKU12,135,2002,44.40840459049941,84.70282067034994
2022-04-04,SKU12,135,1462,11.392683775803315,167.00722973056762
2022-04-05,SKU12,162,2263,39.62992507162375,75.72105422569159
2022-04-06,SKU12,152,1970,86.6471906326354,129.1048576618444
2022-04-07,SKU12,137,823,30.852339212643848,66.72533847827432
2022-04-08,SKU12,136,1364,15.929284952856353,188.15501625877465
2022-04-09,SKU12,149,1964,56.46658044788412,47.481221223739745
2022-04-10,SKU12,145,1096,64.35237515548086,190.2259560446104
2022-04-11,SKU12,145,1737,83.8838789709671,145.81041561392107
2022-04-12,SKU12,167,1449,26.276429566536265,93.94108025551878
2022-04-13,SKU12,100,1419,88.46511097800915,157.50291045166054
2022-04-14,SKU12,146,1339,58.35521000923339,108.76417675951146
2022-04-15,SKU12,168,1625,88.83349880256354,168.7301224656141
2022-04-16,SKU12,166,1652,69.81709683068618,158.1306672449408
2022-04-17,SKU12,133,1384,40.24495846699984,52.20804575390975
2022-04-18,SKU12,137,1813,61.928747718332644,76.53212396549694
2022-04-19,SKU12,144,1195,38.65966768065833,125.05606518572542
2022-04-20,SKU12,176,2365,68.64712688504454,158.16572164821474
2022-04-21,SKU12,130,1671,68.13898268751143,84.05990497312462
2022-04-22,SKU12,144,1197,37.16562810245593,185.15264574400496
2022-04-23,SKU12,138,930,23.66494865971611,47.67627144871328
2022-04-24,SKU12,170,2459,39.47920140884905,147.13974124135711
2022-04-25,SKU12,161,1499,78.8761284393065,130.6250622850735
2022-04-26,SKU12,151,1995,14.799042688692206,100.55782124764387
2022-04-27,SKU12,130,947,70.24347069193794,153.77622419458223
2022-04-28,SKU12,150,896,69.89266046748864,87.7037569113068
2022-04-29,SKU12,146,2191,51.04383358140022,90.84406239882425
2022-04-30,SKU12,137,778,54.414463967498996,31.550250683475205
2022-05-01,SKU12,131,1906,81.71765504603901,146.38591786467452
2022-05-02,SKU12,157,1291,23.184090645697516,84.38586367437168
2022-05-03,SKU12,151,2057,19.609169321231736,150.62165063590282
2022-05-04,SKU12,197,1695,79.69128667003733,194.4040681443617
2022-05-05,SKU12,148,1008,20.195345512062232,173.8840103245941
2022-05-06,SKU12,142,1363,40.41037810159413,44.90934694215342
2022-05-07,SKU12,138,1305,80.96636899617677,150.3606048756157
2022-05-08,SKU12,161,1295,50.718085111526364,132.57249693986986
2022-05-09,SKU12,163,1783,29.176451178335697,74.21288554819705
2022-05-10,SKU12,135,1787,28.877057244293262,164.45113635424082
2022-05-11,SKU12,161,1783,78.21181138460588,85.03912249736295
2022-05-12,SKU12,168,1002,39.88799357733804,80.68924202573864
2022-05-13,SKU12,136,1938,46.47016658613529,132.55726321742128
2022-05-14,SKU12,138,815,27.540894410659394,80.75252704752333
2022-05-15,SKU12,132,979,29.533650285971557,46.2974272370855
2022-05-16,SKU12,169,1560,60.45909627767982,131.9606649874848
2022-05-17,SKU12,157,1200,26.567075838499132,76.90010870059987
2022-05-18,SKU12,148,1969,97.0264815462723,26.2028393966132
2022-05-19,SKU12,155,1367,48.04512933804897,67.22425137607715
2022-05-20,SKU12,164,1103,77.33545788210441,159.43984240320765
2022-05-21,SKU12,166,2361,97.42923085913438,191.6924016240571
2022-05-22,SKU12,147,1972,98.978498106155,92.44532956865464
2022-05-23,SKU12,160,2152,62.10220052506607,31.106878197001635
2022-05-24,SKU12,156,2083,78.44480655195282,125.37791372697528
2022-05-25,SKU12,167,1649,84.93664441718772,164.78758270719513
2022-05-26,SKU12,151,2156,68.80141259187182,114.54438062717179
2022-05-27,SKU12,174,1136,26.655194602585162,177.16479217501072
2022-05-28,SKU12,174,1895,39.38236715528101,57.89306774697999
2022-05-29,SKU12,168,2105,44.13737153626641,184.87271735739543
2022-05-30,SKU12,184,2340,95.41568532213749,28.675756941426776
2022-05-31,SKU12,184,1785,57.626444477182915,76.84634965273139
2022-06-01,SKU12,166,1449,50.37823472938481,62.923526169291456
2022-06-02,SKU12,178,1745,90.42265074032242,197.13444206489538
2022-06-03,SKU12,180,956,84.37755115207827,156.35898857483053
2022-06-04,SKU12,139,1724,41.05108622250388,110.21047649185242
2022-06-05,SKU12,185,2091,88.74568596182323,139.63104260964718
2022-06-06,SKU12,179,918,86.13126779816541,83.52575901927689
2022-06-07,SKU12,171,1839,22.801140756622914,88.21632080789533
2022-06-08,SKU12,155,1000,29.92057875537601,25.959954205602482
2022-06-09,SKU12,181,1347,59.35292766914446,96.26570339713207
2022-06-10,SKU12,154,1500,88.92432540936775,45.92542434577564
2022-06-11,SKU12,193,2579,70.59511405274577,179.46598842093076
2022-06-12,SKU12,180,2658,34.6262346510735,55.237301676433724
2022-06-13,SKU12,136,1031,41.34354123304523,179.13065655277052
2022-06-14,SKU12,170,1911,43.41325102300926,84.98173763085511
2022-06-15,SKU12,456,5943,56.20894059556261,30.029633739859545
2022-06-16,SKU12,438,4240,86.52557092707112,24.313873108370082
2022-06-17,SKU12,453,4036,16.818071206475278,129.61956376589075
2022-06-18,SKU12,447,3294,13.702710059125549,150.29128862596963
2022-06-19,SKU12,459,2731,20.837137211827063,143.2225566162909
2022-06-20,SKU12,467,3289,42.711862892429885,137.26255057237074
2022-06-21,SKU12,185,2017,87.09379331677744,148.27419504424276
2022-06-22,SKU12,189,2168,12.286754801537949,84.87132622269608
2022-06-23,SKU12,176,2423,63.28531188464217,167.18681597563125
2022-06-24,SKU12,157,2095,44.349889313251715,98.35357111273856
2022-06-25,SKU12,201,2197,98.60718068178035,66.79737400143296
2022-06-26,SKU12,180,2507,60.884667062339425,77.48164405501262
2022-06-27,SKU12,180,1792,40.98217577720486,31.21136578410727
2022-06-28,SKU12,184,2120,69.04743089210078,64.92490989599143
2022-06-29,SKU12,193,2627,47.1641476456039,158.52160949084677
2022-06-30,SKU12,196,1624,60.44433527551526,79.24870307266204
2022-07-01,SKU12,197,1692,13.092730214697061,45.80071004243974
2022-07-02,SKU12,188,2461,53.78678339920075,117.14229706783
2022-07-03,SKU12,204,1131,60.86372323059428,22.738734400686575
2022-07-04,SKU12,176,2611,97.27350773516335,150.43828894191873
2022-07-05,SKU12,183,941,23.755092843695795,47.033798072643194
2022-07-06,SKU12,195,1002,54.60883263691419,124.96133366235482
2022-07-07,SKU12,200,2432,53.46974549259946,30.04436774592894
2022-07-08,SKU12,205,1939,45.946356859165746,80.1184410470244
